ROLL,CLASS11LAN,CLASS11BLD,CLASS12LAN,CLASS12BLD,CLASS20LAN,CLASS20BLD,CLASS30LAN,CLASS30BLD,CLASS31LAN,CLASS31BLD,CLASS32LAN,CLASS32BLD,CLASS40LAN,CLASS40BLD,CLASS51LAN,CLASS51BLD,CLASS52LAN,CLASS52BLD,CLASS60LAN,CLASS60BLD,CLASS70LAN,CLASS70BLD,CLASS80LAN,CLASS80BLD,YEAR
11160,79900,155300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
11165,92100,182900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
11170,86500,132500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
11180,86500,147900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
11185,86500,226900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
11190,86500,170800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
11200,0,0,0,0,0,0,240700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
11300,0,0,0,0,0,0,370400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
11400,0,0,0,0,0,0,320800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
11500,0,0,0,0,0,0,326300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
11600,98800,141500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
11625,0,0,0,0,0,0,358600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
11800,121900,189000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
11825,114400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
11835,57900,23500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
11900,136800,166400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
11915,116100,217600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
11920,99100,94900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
12100,125200,111600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
12145,132700,226600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
12150,0,0,0,0,0,0,149800,149100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
12155,0,0,0,0,0,0,173700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
12220,115900,259300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
12240,102000,128000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25600,33800,0,0,0,0,2021
12245,131500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
12250,137700,210500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
12270,0,0,0,0,0,0,587100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
12290,119800,176200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
12300,0,0,76500,346500,0,0,308500,109900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
12310,126300,209200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
12320,122800,192300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
12400,137800,182400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
12500,0,0,0,0,0,0,544400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
12600,0,0,0,0,0,0,236500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
12700,145800,249500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
12725,0,0,0,0,0,0,369100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
12800,0,0,0,0,0,0,181500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
12900,0,0,0,0,0,0,342000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
13000,0,0,0,0,0,0,294500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
13100,0,0,0,0,0,0,18900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
13200,0,0,0,0,0,0,290100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
13300,0,0,0,0,0,0,373000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
13400,0,0,0,0,0,0,230100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
13450,0,0,0,0,0,0,469800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
13500,128100,135400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
13520,128100,163300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
13525,0,0,61900,194100,0,0,374000,4500,0,0,0,0,0,0,0,0,0,0,14600,26400,0,0,0,0,2021
13530,119500,248300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
13550,76500,197600,0,0,0,0,155800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
13600,112400,110400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
13610,119200,109300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
13700,100,0,137600,307400,0,0,0,53000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
13710,96900,135700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
13715,98700,240200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
13720,98700,243100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
13725,98700,225700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
13750,110300,487500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
13800,96900,166500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
13900,115000,203500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
13910,120100,188400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
13950,0,0,0,0,0,0,406200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
13955,126100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
13960,125900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
13965,129800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
13970,121600,359800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
13975,121600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
13980,121600,292900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
14000,96900,165200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
14010,96900,143300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
14100,0,0,0,0,0,0,524100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
14200,0,0,0,0,0,0,502200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
14210,76500,142700,0,0,0,0,160000,146500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
14300,0,0,0,0,0,0,327600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
14310,0,0,0,0,0,0,320800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
14320,138400,130900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
14400,0,0,0,0,0,0,433800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
14500,0,0,0,0,0,0,216000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
14510,0,0,0,0,0,0,220600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
14520,106100,289100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
14600,0,0,0,0,0,0,317200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
14700,0,0,0,0,0,0,691200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
14800,0,0,0,0,0,0,342000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
14900,0,0,0,0,0,0,327600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
15000,0,0,0,0,0,0,691200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
15100,0,0,0,0,0,0,334800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
15200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94100,707500,0,0,0,0,2021
15300,72100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
15400,0,0,0,0,0,0,358300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
15800,0,0,0,0,0,0,234100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
15900,60100,44200,0,0,0,0,179100,190400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
16000,0,0,0,0,0,0,0,0,366800,0,326700,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
16050,60100,63200,0,0,0,0,178100,27500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
16100,0,0,60100,159700,0,0,706500,97600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
16150,0,0,0,0,0,0,368000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
16300,0,0,0,0,0,0,411600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
16400,60100,224400,0,0,0,0,183500,342800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
16500,60100,132800,0,0,0,0,174000,77200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
16600,0,0,60100,138200,0,0,499300,540200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
16700,0,0,0,0,0,0,363400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
16800,65500,176100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
16805,73700,153900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
16900,0,0,0,0,0,0,366900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
17000,0,0,0,0,0,0,674400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
17100,55900,76700,0,0,0,0,45800,42000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
17200,0,0,60100,138500,0,0,663400,111400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
17400,60100,249300,0,0,0,0,324000,259700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
17500,60100,541500,0,0,0,0,91900,58700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
17600,0,0,0,0,0,0,0,0,200000,0,238200,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
17715,82700,363500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
17720,79900,249500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
17740,93400,245300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
17800,12300,44200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
17900,84500,77900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
18000,53000,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
18050,85200,145000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
18120,64800,177100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
18125,0,0,0,0,0,0,0,0,135500,0,185900,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
18150,0,0,0,0,0,0,376800,34300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
18200,0,0,0,0,0,0,583600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
18300,89100,112900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
18320,0,0,0,0,0,0,452500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
18400,0,0,0,0,0,0,751200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
18500,0,0,0,0,0,0,332100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
18510,81600,124200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
18520,79900,400700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
18530,79900,261800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
18540,79900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
18550,68100,451800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11800,46900,0,0,0,0,2021
18600,88600,233200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
18700,5100,361100,0,0,0,0,0,0,49600,4400,83600,4400,0,0,0,0,0,0,0,0,0,0,0,0,2021
18800,0,0,0,0,0,0,368000,21200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
18900,0,0,0,0,0,0,372000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
19000,0,0,0,0,0,0,368000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
19100,0,0,0,0,0,0,626900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
19110,97400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
19115,95900,185300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
19200,0,0,0,0,0,0,232800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
19250,0,0,0,0,0,0,232800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
19300,60100,230800,0,0,0,0,313100,58900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
19400,0,0,0,0,0,0,372000,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
19450,0,0,0,0,0,0,2900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
19500,60100,309500,0,0,0,0,67300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
19550,0,0,0,0,0,0,337200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
19600,103400,186300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
19650,0,0,0,0,0,0,590600,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
19700,60100,111800,0,0,0,0,139000,29400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
19800,0,0,60100,164400,0,0,638200,57700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
19900,0,0,0,0,0,0,234100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
20000,0,0,0,0,0,0,413900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
20100,60100,293000,0,0,0,0,73000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
20200,0,0,0,0,0,0,616400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
20300,60100,132100,0,0,0,0,0,0,40900,96400,71800,96400,0,0,0,0,0,0,0,0,0,0,0,0,2021
20400,0,0,0,0,0,0,141400,4300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
20500,55700,200300,0,0,0,0,0,0,179100,0,184000,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
20600,0,0,0,0,0,0,0,0,202300,0,234400,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
20610,0,0,0,0,0,0,0,0,12400,0,86200,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
20620,0,0,0,0,0,0,0,0,12400,0,86200,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
20700,0,0,0,0,0,0,338500,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
20800,0,0,0,0,0,0,130100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
20900,0,0,0,0,0,0,608200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
21000,0,0,0,0,0,0,0,0,81900,0,153800,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
21100,0,0,0,0,0,0,309300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
21200,0,0,0,0,0,0,309900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
21300,0,0,60100,182200,0,0,411200,140700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
21400,0,0,0,0,0,0,306200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
21500,95000,178500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
21510,70700,183300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
21550,0,0,0,0,0,0,730800,176900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
21600,92900,180400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
21700,0,0,0,0,0,0,736000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
21800,0,0,0,0,0,0,606400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
21900,66200,91300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
21910,57200,77400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
22100,129800,202900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
22110,92000,198900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
22120,70000,176600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
22140,79200,270300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
22150,82300,281600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
22200,0,0,0,0,0,0,744000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
22300,108000,219800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
22350,0,0,0,0,0,0,301900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
22400,0,0,0,0,0,0,143700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
22500,0,0,0,0,0,0,362000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
22600,0,0,0,0,0,0,716800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
22625,0,0,0,0,0,0,0,0,12400,0,86200,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
22700,0,0,0,0,0,0,368000,252300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
22750,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
22800,60100,89800,0,0,0,0,85100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
22900,0,0,0,0,0,0,320200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
23000,0,0,60100,758500,0,0,697100,4132500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
23100,0,0,0,0,0,0,308400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
23200,0,0,0,0,0,0,470000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
23300,89000,44400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
23305,79900,459300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
23325,0,0,0,0,0,0,349400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
23335,44800,409100,0,0,0,0,35300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
23400,79900,95600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
23420,60100,123700,0,0,0,0,79700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
23450,0,0,0,0,0,0,326600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
23500,60100,131300,0,0,0,0,192100,262800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
23600,0,0,0,0,0,0,534800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
23700,60100,244700,0,0,0,0,239400,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
23750,60100,277500,0,0,0,0,219500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
23800,0,0,0,0,0,0,820200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
23900,0,0,0,0,0,0,535200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
23910,60100,171600,0,0,0,0,66000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
24010,0,0,0,0,0,0,0,0,144400,0,217600,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
24110,64900,71800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11700,20200,0,0,0,0,2021
24150,0,0,40100,188400,0,0,60300,67800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
24210,81600,244400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
24250,89500,198800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
24400,0,0,0,0,0,0,240900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
24488,79900,199200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
24490,79900,401500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
24495,79900,344000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
24500,79900,117600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
24505,79900,341200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
24600,0,0,0,0,0,0,539000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
24800,59400,301700,0,0,0,0,88800,1100,0,0,0,0,0,0,0,0,0,0,11500,39200,0,0,0,0,2021
24850,0,0,0,0,0,0,575600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
24900,64800,119900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
25000,57700,140600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
25100,60100,211900,0,0,0,0,189200,135900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
25150,0,0,0,0,0,0,451200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
25200,60100,180300,0,0,0,0,251000,93500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
25220,0,0,0,0,0,0,111400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
25250,0,0,0,0,0,0,379900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
25300,0,0,0,0,0,0,450500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
25400,92200,86600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
25450,0,0,0,0,0,0,0,0,266900,0,281700,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
25510,99400,243300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
25520,37000,175500,0,0,0,0,0,0,0,0,0,0,74900,1167900,0,0,0,0,0,0,0,0,0,0,2021
25600,0,0,0,0,0,0,0,0,216500,0,241600,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
25650,0,0,0,0,0,0,319800,216400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
25655,85700,316500,0,0,0,0,200,31000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
25700,60100,514300,0,0,0,0,158800,101300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
25800,77100,274500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
26000,0,0,0,0,0,0,0,0,255000,0,268400,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
26020,0,0,0,0,0,0,0,0,283500,0,288300,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
26030,0,0,0,0,0,0,0,0,258200,0,224700,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
26100,102200,288300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11800,17100,0,0,0,0,2021
26150,0,0,0,0,0,0,613300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
26200,60100,112900,0,0,0,0,166600,223900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
26250,0,0,0,0,0,0,402500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
26500,0,0,0,0,0,0,323900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
26610,63600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
